Path;SBE_version;Start_Time;System_Upload_Date;Date_from_the_Name_File;Latitude;Row_Latitude;Longitude;Row_Longitude;Station;Station_From_Name;Max_Depth;Surface_temperature;Max_difference_Tmd_Temperature;Unit_Temperature;Count_True;Count_Total;Dive_Begin_Index;Dive_End_Index;Error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kMa1021.cnv;SBE25;21.10.2024 2:14;21.10.2024 3:14;21.10.2024;51.76003333;51 45.602;104.2278333;104 13.670;3 km Marituy;3kMa;1334.398;6.916;None;t090C: Temperature [ITS-90, deg C];0;2948;2;2949;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kMi1029.cnv;SBE25;29.10.2024 20:32;29.10.2024 21:05;29.10.2024;51.66646667;51 39.988;195.5011;195 30.066;3 km Mishikha;3kMi;630.341;6.7066;None;t090C: Temperature [ITS-90, deg C];0;1337;1;1337;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kSo1021.cnv;SBE25;21.10.2024 22:29;21.10.2024 22:50;21.10.2024;51.52663333;51 31.598;104.2369833;104 14.219;3 km Solzan;3kSo;323.616;7.2267;None;t090C: Temperature [ITS-90, deg C];0;675;1;675;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kTa1024.cnv;SBE25;24.10.2024 2:43;24.10.2024 3:10;24.10.2024;51.5885;51 35.310;105.1159;105 06.954;3 km Tankhoy;3kTa;630.048;7.4027;None;t090C: Temperature [ITS-90, deg C];0;1291;3;1293;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kTo1028.cnv;SBE25;28.10.2024 15:06;28.10.2024 15:46;28.10.2024;52.7433;52 44.598;107.6417667;107 38.506;3 km Tonkiy;3kTo;551.987;5.8374;None;t090C: Temperature [ITS-90, deg C];0;1096;2;1097;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\3kUh1028.cnv;SBE25;28.10.2024 8:48;28.10.2024 9:41;28.10.2024;53.0497;53 02.982;107.4216667;107 25.300;3 km Ukhan;3kUh;1603.743;6.0919;None;t090C: Temperature [ITS-90, deg C];0;3531;4;3534;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\5kKa1030.cnv;SBE25;30.10.2024 4:21;30.10.2024 5:11;30.10.2024;51.87723333;51 52.634;105.2665667;105 15.994;5 km Kadilny;5kKa;1412.696;4.5297;None;t090C: Temperature [ITS-90, deg C];0;3153;3;3155;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\5kMi1029.cnv;SBE25;29.10.2024 21:21;29.10.2024 21:55;29.10.2024;51.67845;51 40.707;105.4828167;105 28.969;5km Mishikha;5kMi;976.435;6.5889;None;t090C: Temperature [ITS-90, deg C];0;1985;2;1986;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kBKot1030.cnv;SBE25;30.10.2024 14:01;30.10.2024 14:56;30.10.2024;51.84686667;51 50.812;105.1106;105 06.636;7 km BKoy (BuySt2024);7kBKot;1419.708;4.1438;None;t090C: Temperature [ITS-90, deg C];0;3196;3;3198;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kbkot1030_SV.cnv;SBE25;30.10.2024 14:01;30.10.2024 14:56;;51.84686667;51 50.812;105.1106;105 06.636;7 km BKoy (BuySt2024);7kbkot;1419.708;4.1438;None;t090C: Temperature [ITS-90, deg C];0;3196;412;3607;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kDa1026.cnv;SBE25;26.10.2024 20:14;26.10.2024 20:38;26.10.2024;54.3884;54 23.304;10.36471667;10 21.883;7 k Davsha;7kDa;426.842;5.3899;0.069199118;t090C: Temperature [ITS-90, deg C];356;1022;5;1026;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kEl1027.cnv;SBE25;27.10.2024 0:03;27.10.2024 0:33;27.10.2024;54.51816667;54 31.090;108.76005;108 45.603;7 km Elokhin;7kEl;889.045;5.0551;None;t090C: Temperature [ITS-90, deg C];0;1848;6;1853;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kIzh1028.cnv;SBE25;28.10.2024 4:54;28.10.2024 5:50;28.10.2024;53.19483333;53 11.690;107.8066333;107 48.398;7 km Izhimey;7kIzh;1626.234;4.124;None;t090C: Temperature [ITS-90, deg C];0;3634;5;3638;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kLi1023.cnv;SBE25;23.10.2024 19:39;23.10.2024 20:23;23.10.2024;51.78391667;51 47.035;104.9359;104 56.154;7 km Listvyanka;7kLi;1405.392;5.8777;None;t090C: Temperature [ITS-90, deg C];0;2775;5;2779;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kMa1021.cnv;SBE25;21.10.2024 3:44;21.10.2024 4:34;21.10.2024;51.72208333;51 43.325;104.2250167;104 13.501;7 km Marituy;7kMa;1334.983;6.1489;None;t090C: Temperature [ITS-90, deg C];0;2905;3;2907;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kMi1029.cnv;SBE25;29.10.2024 22:12;29.10.2024 23:00;29.10.2024;51.69678333;51 41.807;105.46735;105 28.041;7 km Mishikha;7kMi;1350.467;5.5873;None;t090C: Temperature [ITS-90, deg C];0;2815;2;2816;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kSo1021.cnv;SBE25;21.10.2024 21:36;21.10.2024 22:10;21.10.2024;51.56443333;51 33.866;104.2287833;104 13.727;7 km Solzan;7kSo;872.385;6.7077;None;t090C: Temperature [ITS-90, deg C];0;1839;1;1839;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kTa1024.cnv;SBE25;24.10.2024 1:32;24.10.2024 2:11;24.10.2024;51.62026667;51 37.216;105.0879833;105 05.279;7 km Tankhoy;7kTa;1175.156;5.2977;0.005834331;t090C: Temperature [ITS-90, deg C];4;2487;8;2494;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kTo1028.cnv;SBE25;28.10.2024 14:10;28.10.2024 14:45;28.10.2024;52.77655;52 46.593;107.6163;107 36.978;7 km Tonkiy;7kTo;979.358;5.4044;0.00915083;t090C: Temperature [ITS-90, deg C];16;2111;2;2112;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\7kUh1028.cnv;SBE25;28.10.2024 10:08;28.10.2024 11:04;28.10.2024;53.01768333;53 01.061;107.4475833;107 26.855;7km Uhan;7kUh;1599.945;6.0886;None;t090C: Temperature [ITS-90, deg C];0;3361;3;3363;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\9kKa1030.cnv;SBE25;30.10.2024 2:57;30.10.2024 3:51;30.10.2024;51.84603333;51 50.762;105.2940833;105 17.645;9 km Kadilniy;9kKa;1418.247;3.9606;0.004894138;t090C: Temperature [ITS-90, deg C];5;3375;3;3377;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\9kMi1029.cnv;SBE25;29.10.2024 23:22;30.10.2024 0:09;29.10.2024;51.7079;51 42.474;105.4469333;105 26.816;9 km Mishikha;9kMi;1429.64;4.885;None;t090C: Temperature [ITS-90, deg C];0;2942;3;2944;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mAcR1027.cnv;SBE25;27.10.2024 23:09;27.10.2024 23:28;27.10.2024;53.63233333;53 37.940;108.1241667;108 07.450;mp Academic Ridge;mAcR;390.583;4.3181;None;t090C: Temperature [ITS-90, deg C];0;843;2;844;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mAS1029.cnv;SBE25;29.10.2024 1:09;29.10.2024 1:57;29.10.2024;52.66506667;52 39.904;106.8536;106 51.216;mp Anga-Sukhaya;mAS;1174.279;5.0874;None;t090C: Temperature [ITS-90, deg C];0;2617;1;2617;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mdPes1029.cnv;SBE25;29.10.2024 14:25;29.10.2024 15:21;29.10.2024;52.23146667;52 13.888;106.0516667;105.47.966;md Peschanka;mdPes;982.865;5.7812;None;t090C: Temperature [ITS-90, deg C];0;2182;2;2183;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mdZS1027.cnv;SBE25;27.10.2024 12:08;27.10.2024 12:55;27.10.2024;54.28345;54 17.007;108.7410167;108 44.461;max depth Zavorotniy-Sosnovka;mdZS;897.521;6.2977;None;t090C: Temperature [ITS-90, deg C];0;1867;3;1869;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mED1026.cnv;SBE25;26.10.2024 22:02;26.10.2024 22:34;26.10.2024;54.45248333;54 27.149;109.07065;109 04.239;mp Elokhin-Davsha;mED;861.862;3.7912;0.171998657;t090C: Temperature [ITS-90, deg C];175;1889;3;1891;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mGBmal1029.cnv;SBE25;29.10.2024 17:20;29.10.2024 18:11;29.10.2024;51.91778333;51 55.067;105.63675;105 38.205;mp Goloustnoe-Babushkin;mGBmal;1311.609;4.5301;0.011369934;t090C: Temperature [ITS-90, deg C];18;2832;4;2835;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mGK1029.cnv;SBE25;29.10.2024 10:34;29.10.2024 12:28;29.10.2024;52.46851667;52 28.111;106.2912833;106 17.477;seredina Goliy-Kukuy;mGK;532.69;5.8246;None;t090C: Temperature [ITS-90, deg C];0;1268;1;1268;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mIM1022.cnv;SBE25;22.10.2024 0:06;22.10.2024 0:52;22.10.2024;51.64643333;51 38.786;104.4311667;104 25.870;mp Ivanovskiy-Murino;mIM;1293.786;4.8923;None;t090C: Temperature [ITS-90, deg C];0;2776;2;2777;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mKhKr1028.cnv;SBE25;28.10.2024 1:40;28.10.2024 2:38;28.10.2024;53.3562;53 21.372;108.2189;108 13.134;mp Khoboy-Krestoviy;mKhKr;1628.278;4.8306;None;t090C: Temperature [ITS-90, deg C];0;3549;4;3552;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mKM1030.cnv;SBE25;30.10.2024 1:28;30.10.2024 2:53;30.10.2024;51.77823333;51 46.694;105.37125;105 22.275;seredina KadilniyMishiha;mKM;1434.023;4.2372;None;t090C: Temperature [ITS-90, deg C];0;3060;3;3062;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mKYHa1029.cnv;SBE25;29.10.2024 12:31;29.10.2024 12:53;29.10.2024;52.34606667;52 20.764;106.06595;106 03.957;seredina Kr Yar - Haraz;mKYHa;258.693;6.138;None;t090C: Temperature [ITS-90, deg C];0;564;1;564;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mLTpup1020.cnv;SBE25;20.10.2024 4:41;20.10.2024 5:54;20.10.2024;None;None;None;None;mp Listvyanka-Tankhoy (pup);mLTpup;1265.445;5.125;None;t090C: Temperature [ITS-90, deg C];0;2958;4;2961;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mLTpup1020_SV.cnv;SBE25;20.10.2024 4:41;20.10.2024 5:54;;None;None;None;None;mp Listvyanka-Tankhoy (pup);mLTpup;1265.445;5.125;None;t090C: Temperature [ITS-90, deg C];0;2958;347;3304;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mLTpup1023.cnv;SBE25;23.10.2024 21:01;23.10.2024 21:46;23.10.2024;51.71768333;51 43.061;104.9837667;104 59.026;mp Listvyanka-Tankhoy (pup);mLTpup;1414.157;4.6726;None;t090C: Temperature [ITS-90, deg C];0;2758;3;2760;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mLTpup1031.cnv;SBE25;31.10.2024 9:43;31.10.2024 10:45;31.10.2024;51.7186;51 43.116;104.9845;104 59.070;mp Listvyanka-Tankhoy;mLTpup;1414.449;5.3713;None;t090C: Temperature [ITS-90, deg C];0;3116;3;3118;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mLTpup5kS1023.cnv;SBE25;23.10.2024 22:27;23.10.2024 23:12;23.10.2024;51.67275;51 40.365;104.9939333;104 59.636;mp LTpup 5km S;mLTpup;1413.28;4.7057;None;t090C: Temperature [ITS-90, deg C];0;2889;2;2890;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mMS1021.cnv;SBE25;21.10.2024 20:02;21.10.2024 20:52;21.10.2024;51.64638333;51 38.783;104.2221667;104 13.330;mp Marituy-Solzan;mMS;1190.643;5.4523;0.056602961;t090C: Temperature [ITS-90, deg C];210;3192;2;3193;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mSU1027.cnv;SBE25;27.10.2024 20:05;27.10.2024 20:38;27.10.2024;53.942;53 56.520;108.4312333;108 25.874;mp Solnechnaya-Ushkaniy;mSU;889.337;4.4269;None;t090C: Temperature [ITS-90, deg C];0;1859;2;1860;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mTSG1022.cnv;SBE25;22.10.2024 2:18;22.10.2024 3:01;22.10.2024;51.60643333;51 36.386;104.7329167;104 43.975;mp Tolstiy-Snezhnaya;mTSG;1112.329;6.4131;0.043591769;t090C: Temperature [ITS-90, deg C];107;2411;1;2411;not error
CTD_Data\2024\10_Titov\SBE25\cnvdata\mUhTo1028.cnv;SBE25;28.10.2024 12:15;28.10.2024 13:10;28.10.2024;52.89518333;52 53.711;107.5349333;107 32.096;middle Uhan-Tonkiy;mUhTo;1565.478;5.4576;None;t090C: Temperature [ITS-90, deg C];0;3535;2;3536;not error
CTD_Data\2024\winter\sbe19\cnvdata\10knemkrestring0417.cnv;SBE19;17.04.2024 18:30;17.04.2024 18:57;17.04.2024;None;None;None;None;None;10knemkrestring;393.787;2.8244;3.539434101;tv290C: Temperature [ITS-90, deg C];346;986;1;986;not error
CTD_Data\2024\winter\sbe19\cnvdata\2kbkot0328_s19intcal.cnv;SBE19;28.03.2024 0:48;28.03.2024 2:10;;None;None;None;None;None;2kbkot;893.321;5.5918;3.66429055;tv290C: Temperature [ITS-90, deg C];1448;3336;27;3362;not error
CTD_Data\2024\winter\sbe19\cnvdata\2p3knemkrestring0417.cnv;SBE19;17.04.2024 16:27;17.04.2024 16:57;17.04.2024;None;None;None;None;None;2p;393.957;5.8859;3.130304981;tv290C: Temperature [ITS-90, deg C];305;1006;3;1008;not error
CTD_Data\2024\winter\sbe19\cnvdata\3kbkot0403_s19intcal.cnv;SBE19;03.04.2024 17:38;04.04.2024 2:41;;None;None;None;None;None;3kbkot;823.459;18.9289;3.435508844;tv290C: Temperature [ITS-90, deg C];3280;22732;26153;48884;not error
CTD_Data\2024\winter\sbe19\cnvdata\5knemkrestring0417.cnv;SBE19;17.04.2024 17:35;17.04.2024 18:56;17.04.2024;None;None;None;None;None;5knemkrestring;393.459;2.1287;3.568977514;tv290C: Temperature [ITS-90, deg C];261;925;0;924;not error
CTD_Data\2024\winter\sbe19\cnvdata\mkrestring0417.cnv;SBE19;17.04.2024 13:26;17.04.2024 14:10;17.04.2024;None;None;None;None;None;mkrestring;399.258;0.8651;3.098322329;tv290C: Temperature [ITS-90, deg C];285;1058;0;1057;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kBKot0229.cnv;SBE25;28.02.2024 15:38;29.02.2024 16:35;29.02.2024;None;None;None;None;3 km Boty;3kBKot;1311.609;0.4049;3.557725736;t090C: Temperature [ITS-90, deg C];333;1943;4;1946;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kBKot0229_2.cnv;SBE25;28.02.2024 17:15;29.02.2024 17:56;None.2024;None;None;None;None;3 km BKoty (2);3kBKot;1296.124;0.4098;3.555694138;t090C: Temperature [ITS-90, deg C];361;2014;4;2017;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kBKot0301.cnv;SBE25;01.03.2024 18:48;01.03.2024 23:04;01.03.2024;None;None;None;None;3 km BKoty;3kBKot;1269.827;0.3203;3.645194138;t090C: Temperature [ITS-90, deg C];536;2104;5;2108;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kBKot0403intcal.cnv;SBE25;03.04.2024 23:17;04.04.2024 2:22;;None;None;None;None;3 km BKoty (intercalibrovka);3kBKot;822.694;0.7725;3.170603328;t090C: Temperature [ITS-90, deg C];2637;7522;163;7684;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kKa0307.cnv;SBE25;07.03.2024 16:33;07.03.2024 18:49;07.03.2024;None;None;None;None;3 km Kadilniy;3kKa;1266.613;0.2873;3.677621269;t090C: Temperature [ITS-90, deg C];373;2730;10;2739;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kLi0305.cnv;SBE25;05.03.2024 18:25;05.03.2024 22:11;05.03.2024;None;None;None;None;3 km Listvanka;3kLi;1404.516;0.3298;3.635121269;t090C: Temperature [ITS-90, deg C];327;2353;6;2358;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kMa0311.cnv;SBE25;11.03.2024 18:07;11.03.2024 21:30;11.03.2024;None;None;None;None;3 km Marituy;3kMa;1340.534;0.2713;3.691898657;t090C: Temperature [ITS-90, deg C];450;2408;643;3050;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kMi0306.cnv;SBE25;06.03.2024 14:14;06.03.2024 14:45;06.03.2024;None;None;None;None;3 km Mishikha;3kMi;596.135;0.05;3.914346424;t090C: Temperature [ITS-90, deg C];459;1088;3;1090;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kSo0312.cnv;SBE25;12.03.2024 15:14;12.03.2024 15:40;12.03.2024;None;None;None;None;3 km Solzan;3kSo;451.112;0.0962;3.866998657;t090C: Temperature [ITS-90, deg C];383;813;12;824;not error
CTD_Data\2024\winter\sbe25\cnvdata\3kTa0303.cnv;SBE25;03.03.2024 12:52;03.03.2024 15:50;03.03.2024;None;None;None;None;3 km Tanhoy;3kTa;668.931;0.0236;3.940173528;t090C: Temperature [ITS-90, deg C];309;1074;9;1082;not error
CTD_Data\2024\winter\sbe25\cnvdata\5kBKot0301.cnv;SBE25;01.03.2024 17:27;01.03.2024 18:13;01.03.2024;None;None;None;None;5 km BKoty;5kBKot;1406.561;0.2766;3.688894138;t090C: Temperature [ITS-90, deg C];353;2375;10;2384;not error
CTD_Data\2024\winter\sbe25\cnvdata\5kLi0305.cnv;SBE25;05.03.2024 16:43;05.03.2024 17:35;05.03.2024;None;None;None;None;5 km Listvyanka;5kLi;1405.392;0.2823;3.683194138;t090C: Temperature [ITS-90, deg C];459;2340;7;2346;not error
CTD_Data\2024\winter\sbe25\cnvdata\7kBKot0301.cnv;SBE25;01.03.2024 15:44;01.03.2024 16:37;01.03.2024;None;None;None;None;7 km BKoty (300m SW from BS2023);7kBKot;1419.708;0.1109;3.853446424;t090C: Temperature [ITS-90, deg C];529;2920;8;2927;not error
CTD_Data\2024\winter\sbe25\cnvdata\7kKa0307.cnv;SBE25;07.03.2024 15:04;07.03.2024 15:55;07.03.2024;None;None;None;None;7 km Kadilniy;7kKa;1412.696;0.1007;3.863646424;t090C: Temperature [ITS-90, deg C];321;2830;2;2831;not error
CTD_Data\2024\winter\sbe25\cnvdata\7kLi0305.cnv;SBE25;05.03.2024 14:59;05.03.2024 15:53;05.03.2024;None;None;None;None;7 km Listvyanka;7kLi;1407.437;0.2733;3.690473528;t090C: Temperature [ITS-90, deg C];394;2240;9;2248;not error
CTD_Data\2024\winter\sbe25\cnvdata\7kMa0312.cnv;SBE25;12.03.2024 11:39;12.03.2024 12:28;12.03.2024;None;None;None;None;7 km Marituy;7kMa;1342.871;0.3326;3.630598657;t090C: Temperature [ITS-90, deg C];454;2770;10;2779;not error
CTD_Data\2024\winter\sbe25\cnvdata\7kMi0306.cnv;SBE25;06.03.2024 15:32;06.03.2024 16:20;06.03.2024;None;None;None;None;7 km Mishiha;7kMi;1400.426;0.0381;3.926946424;t090C: Temperature [ITS-90, deg C];370;2676;3;2678;not error
CTD_Data\2024\winter\sbe25\cnvdata\7kSo0312.cnv;SBE25;12.03.2024 16:17;12.03.2024 23:07;12.03.2024;None;None;None;None;7 km Solzan;7kSo;857.185;0.1352;3.830294138;t090C: Temperature [ITS-90, deg C];353;1405;8;1412;not error
CTD_Data\2024\winter\sbe25\cnvdata\8kTa0303.cnv;SBE25;03.03.2024 14:01;03.03.2024 15:52;03.03.2024;None;None;None;None;8 km Tanhoy;8kTa;1264.568;0.037;3.928494138;t090C: Temperature [ITS-90, deg C];453;3064;6;3069;not error
CTD_Data\2024\winter\sbe25\cnvdata\mKM0306.cnv;SBE25;06.03.2024 17:34;06.03.2024 21:58;06.03.2024;None;None;None;None;mp Kadilniy-Mishikha;mKM;1435.483;0.0583;3.906621269;t090C: Temperature [ITS-90, deg C];384;3021;5;3025;not error
CTD_Data\2024\winter\sbe25\cnvdata\mKultRing0311.cnv;SBE25;11.03.2024 14:25;11.03.2024 15:21;11.03.2024;None;None;None;None;mp KultukRng;mKultRing;1249.374;0.2041;3.760821269;t090C: Temperature [ITS-90, deg C];308;2267;3;2269;not error
CTD_Data\2024\winter\sbe25\cnvdata\mLTpup0305.cnv;SBE25;05.03.2024 13:08;05.03.2024 13:56;05.03.2024;None;None;None;None;mp Listvyyana-Tanhoy (pup);mLTpup;1416.494;0.2572;3.706573528;t090C: Temperature [ITS-90, deg C];353;2337;5;2341;not error
CTD_Data\2024\winter\sbe25\cnvdata\mLTpup0410buyST.cnv;SBE25;10.04.2024 15:47;11.04.2024 14:51;;None;None;None;None;mLTpup (500m to S from BuyST2024);mLTpup;1419.415;0.4305;3.535225736;t090C: Temperature [ITS-90, deg C];321;2250;2;2251;not error
CTD_Data\2024\winter\sbe25\cnvdata\mMS0312.cnv;SBE25;12.03.2024 13:26;12.03.2024 14:12;12.03.2024;None;None;None;None;mp Marituy-Solzan;mMS;1262.231;0.1033;3.859898657;t090C: Temperature [ITS-90, deg C];356;2246;15;2260;not error
CTD_Data\2024\winter\sbe25\cnvdata\NT0312.cnv;SBE25;12.03.2024 18:41;12.03.2024 23:17;12.03.2024;None;None;None;None;NT;NT;1365.66;0.1765;3.786125736;t090C: Temperature [ITS-90, deg C];354;2213;7;2219;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Ba3k0608.cnv;SBE 19;08.06.2025 19:03;08.06.2025 19:29;08.06.2025;None;None;None;None;3 km Baikalskoe;Ba;610.793;10.9452;0.861029537;tv290C: Temperature [ITS-90, deg C];560;1275;45;1319;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Ba7k0608.cnv;SBE 19;08.06.2025 20:18;08.06.2025 20:51;08.06.2025;None;None;None;None;7 km Baikalskoe;Ba;785.632;6.9056;0.728704485;tv290C: Temperature [ITS-90, deg C];579;1558;25;1582;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Barg_mp0605.cnv;SBE 19;05.06.2025 16:13;05.06.2025 16:26;05.06.2025;None;None;None;None;mp Barguzin gulf;Barg;150.005;8.0597;0.517281835;tv290C: Temperature [ITS-90, deg C];8;636;29;664;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Da3k0606.cnv;SBE 19;06.06.2025 18:50;06.06.2025 19:47;06.06.2025;None;None;None;None;3 km Davsha;Da;91.312;5.7302;0.607851436;tv290C: Temperature [ITS-90, deg C];3;690;61;750;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Da7k0606.cnv;SBE 19;06.06.2025 20:40;06.06.2025 21:01;06.06.2025;None;None;None;None;7 km Davsha;Da;435.279;4.435;0.646286974;tv290C: Temperature [ITS-90, deg C];442;990;56;1045;not error
CTD_Data\2025\05-06\SBE19\cnvdata\El3k0607.cnv;SBE 19;07.06.2025 4:11;07.06.2025 4:48;07.06.2025;None;None;None;None;3 km Elokhin;El;877.002;3.6382;0.901623956;tv290C: Temperature [ITS-90, deg C];576;1716;27;1742;not error
CTD_Data\2025\05-06\SBE19\cnvdata\El7k0607.cnv;SBE 19;07.06.2025 2:21;07.06.2025 2:56;07.06.2025;None;None;None;None;7 km Elokhin;El;888.564;4.1625;1.016675506;tv290C: Temperature [ITS-90, deg C];528;1743;78;1820;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Izh7k0605.cnv;SBE 19;05.06.2025 1:42;05.06.2025 2:44;05.06.2025;None;None;None;None;7 km Izhimey;Izh;1625.825;5.0766;0.709828978;tv290C: Temperature [ITS-90, deg C];659;3232;41;3272;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Ka7k0601.cnv;SBE 19;01.06.2025 16:50;01.06.2025 17:44;01.06.2025;None;None;None;None;7 km Kadilniy;Ka;1413.044;4.1175;0.216386613;tv290C: Temperature [ITS-90, deg C];507;2824;134;2957;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Krest6k0603.cnv;SBE 19;03.06.2025 20:48;03.06.2025 21:32;03.06.2025;None;None;None;None;Krestovskii;Krest;1118.267;7.5565;0.724012709;tv290C: Temperature [ITS-90, deg C];579;2150;31;2180;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Kult12k0531.cnv;SBE 19;31.05.2025 8:12;31.05.2025 8:59;31.05.2025;None;None;None;None;12 km Kultuk (mpRing);Kult;1235.23;3.6839;0.445336007;tv290C: Temperature [ITS-90, deg C];559;2392;77;2468;not error
CTD_Data\2025\05-06\SBE19\cnvdata\li3k0529.cnv;SBE 19;29.05.2025 1:33;29.05.2025 3:27;29.05.2025;None;None;None;None;3 km Listvyanka;li;1400.775;3.574;0.400981857;tv290C: Temperature [ITS-90, deg C];807;2956;63;3018;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Ma3k0530_100m.cnv;SBE 19;30.05.2025 18:10;30.05.2025 18:43;;None;None;None;None;3 km Marituy;Ma;77.897;5.3504;0.313685368;tv290C: Temperature [ITS-90, deg C];5;384;30;413;not error
CTD_Data\2025\05-06\SBE19\cnvdata\Ma7k0530.cnv;SBE 19;30.05.2025 18:53;30.05.2025 19:45;30.05.2025;None;None;None;None;7 km Marituy;Ma;1341.811;5.2476;0.503160838;tv290C: Temperature [ITS-90, deg C];518;2619;48;2666;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mAcR0606.cnv;SBE 19;06.06.2025 2:10;06.06.2025 2:28;06.06.2025;None;None;None;None;mp Academic ridge;mAcR;402.233;4.5918;0.830141432;tv290C: Temperature [ITS-90, deg C];310;913;39;951;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mArHo0610.cnv;SBE 19;10.06.2025 11:53;10.06.2025 12:14;10.06.2025;None;None;None;None;mp Aral-Hoboy (BVor MM);mArHo;336.305;13.7903;0.621200254;tv290C: Temperature [ITS-90, deg C];139;767;31;797;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mAS0603.cnv;SBE 19;03.06.2025 23:14;04.06.2025 0:03;03.06.2025;None;None;None;None;mp Anga-Sukhaya;mAS;1172.241;7.5585;0.059023336;tv290C: Temperature [ITS-90, deg C];286;2352;34;2385;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mBT0608.cnv;SBE 19;08.06.2025 21:37;08.06.2025 22:09;08.06.2025;None;None;None;None;mp Baikalskoe-Turali;mBT;803.752;5.8134;0.851782026;tv290C: Temperature [ITS-90, deg C];554;1684;2;1685;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mChK0607.cnv;SBE 19;07.06.2025 10:12;07.06.2025 10:47;07.06.2025;None;None;None;None;mp Cheremshaniy-Kabaniy;mChK;889.792;4.3992;0.825985377;tv290C: Temperature [ITS-90, deg C];592;1844;1;1844;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mdPes0602.cnv;SBE 19;02.06.2025 8:31;02.06.2025 9:10;02.06.2025;None;None;None;None;max. depth Peschanka-Istok;mdPes;981.284;6.773;0.466759674;tv290C: Temperature [ITS-90, deg C];610;1948;85;2032;not error
CTD_Data\2025\05-06\SBE19\cnvdata\mdZS0606.cnv;SBE 19;06.06.2025 13:43;06.06.2025 14:19;06.06.2025;None;None;None;None;md Zavorotniy-Sosnovka;mdZS;898.085;11.5978;1.023891609;tv290C: Temperature [ITS-90, deg C];579;1748;43;1790;not error
